"title","idshop","price","detail","berat","gambar","category"
"Kulkas Sharp Big Kirei SJ-420GP-SD-335Ltr-Nano Plasmacluster","2546142","4299000"," BARANG BARU DAN GARANSI RESMI SHARP SELAMA 5 TAHUNFEATURESBody Color Dark GrayCooling System Fan Cooling SystemRefrigerant NON CFC HFC 134aDefrosting AutomaticCAPACITYCapacity Gross Netto 335 Liter 310 LiterRefrigerator Gross Netto 242 Liter 235 LiterFreezer Gross Netto 96 Liter 80 LiterPOWERSource 220 240 VoltConsumption 100 WattDIMENSION W X H X D Width 590 mmHeight 650 mmDepth 1650 mmNET WEIGHTWeight nett 46 kg gross 52 kg ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_3ec246c5-43c3-4f87-abc2-bf0506baabe7_459_816.jpg","Kulkas & Cooler Box "
"Kulkas Sharp Big Kirei SJ-420GD-FW-338Ltr-NanoDeodorizer-NewModel","2546142","4119000"," DETAIL Kaps 338 Liter Dimensi WXHXD 59 X 165 X 65 Cm Warna Putih Kembang Fan Cooling System Tempered Glass Tray Full Frame Luxurious LED Lamp Extra Big Freezer Express Ice Making Nano Deodorizer Twist Ice Cube Maker No Frost Garansi Resmi SHARP 10 Tahun Kompressor ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_fa8c8ee6-1013-4aa2-ad77-24bc1ad32f74_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Sharp Kirei SJ-315GC-SS-272L-NanoDeodorizer-NewModel","2546142","3649000"," BARANG BARU DAN GARANSI RESMI SHARP SELAMA 5 TAHUNFeaturesBody Color Dark Silver Pink SilverCooling System Fan Cooling SystemRefrigerant NON CFC YesDefrosting AutomaticCapacityCapacity Gross Netto 272 Liter 237 LiterFreezer Gross Netto 90 Liter 78 LiterRefrigerator Gross Netto 182 Liter 159 LiterPowerSource 220 240 VoltConsumption 100 WattDimension W x H x D Depth 588 mmWidth 545 mmHeight 1630 mmNet WeightWeight Netto 47 kg ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_3c552e01-cf4f-48ab-b32c-b17293ab5490_581_1032.jpg","Kulkas & Cooler Box "
"Kulkas Sharp Kirei SJ-235MF-US-205Ltr-NewModel","2546142","2649000"," FITUR PRODUK Fan Cooling SystemTempered Glass TrayLow Wattage And Extra Low VoltageFull InsulationLED LampWashable GasketFan Cooling SystemSistem Pendinginan dengan bantuan kipas yang memungkinkan pendinginan secara merata diseluruh bagianTempered Glass TrayTray kaca yang mampu menahan beban hingga 100 kg Mudah dibersihkan dan tahan lama Low Wattage And Extra Low VoltageEfisiensi pemakaian listrik yang lebih tinggi ditambah toleransi naik turun tegangan listrik hingga 115 watt LED LampLampu LED yang memberikan pencahayaan lebih terang seisi lemari es tahan lama dan memberikan kesan segar Body Color SilverCooling System Fan Cooling SystemRefrigerant NON CFC HFC 134aDefrosting AutomaticCAPACITYCapacity Gross Netto 205 Liter 187 LiterRefrigerator Gross Netto 137 Liter 132 LiterFreezer Gross Netto 68 Liter 55 LiterPOWERSource 220 240 VoltConsumption 100 WattDIMENSION W X H X D Width 545 mmHeight 1380 mmDepth 588 mmNET WEIGHTWeight nett 40 kg gross 43 kgMasa Garansi Produk Service Sparepart 1 TahunKompresor 5 Tahun ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_d45df979-401d-42ed-b9cd-02b1a41dba38_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Sharp Kirei II SJ-236ND FP/FW/FB-205Ltr-NewModel-NanoDeodorizer","2546142","2699000"," Fan Cooling SystemNew Design Door HandleXtra Big FreezerIce Twist Plus Big Ice BoxLED LampNano deodorizerTempered Glass TrayTersedia pilihan warna Pink BiruDaya Listrik 130 wattKapasitas 187 literUkuran L x W x H 59 x 55 x 138 cmBerat Barang 40 kgGaransi kompresor 5 thn spare part 1 thnMelengkapi kebutuhan dapur Anda sehari hari kini Sharp kembali menghadirkan kulkas dua pintu yang praktis dan menunjang segala kebutuhan Anda Berukuran besar Anda bisa menyimpan segala jenis makanan Dan dilengkapi pula dengan freezer membuat es dan minuman segar pun pastinya lebih mudah Extra Big Freezer Kulkas dari Sharp yang satu ini dilengkapi dengan freezer berkapasitas besar Kapasitasnya yang sangat luas mampu mengakomodasi semua kebutuhan penyimpanan yang anda butuhkan untuk kegiatan di dapur Anda bisa membuat es sembari membekukan es lilin untuk si Kecil di hari yang panas Tempered Glass Tray Rak kaca dengan ketahanan dan tampilan yang lebih baik dibandingkan rak plastik biasa Bahannya yang kuat mampu menopang beragam jenis makanan di kulkas mulai dari ayam beku semangka hingga kue ulangtahun si Kecil Dilengkapi pula dengan lampu LED kulkas ini mampu memberikan pencahayaan yang lebih baik tahan lama dan hemat energi ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_e8aaea85-0921-4321-a78c-c1fcf86b2e03_700_485.jpg","Kulkas & Cooler Box "
"Kulkas Sharp Shine SJ-195MD-SG/SR-190Ltr-NewModel","2546142","2479000"," Brand Sharp Wrn MerahCapacity 190 literTipe Lemari Es Freezer on topDoor style Number of doors 2Model SJ 195MD SG SRUkuran LxW xH 55x54x128 cmBerat kg 50Garansi Kompresor 5 TahunFan Cooling SystemTempered Glass TrayLow Wattage And Extra Low VoltageFull InsulationLED LampWashable GasketFlat Door with Hairlines Pattern Design terbaru dengan pintu datar dengan pola garis yang indah memberikan nilai estetika tinggi di rumahTempered Glass Tray Tempered Glass Tray dapat menahan beban lebih banyak sehingga dapat dimanfaat secara maksimalTegangan Rendah Hemat energi hemat biaya dan dapat beroperasi saat tegangan rendah 130V 240V 7 Perlindungan Dilengkapi dengan 7 perlindungan yang ketat dengan kualitas standart Jepang untuk perlindungan lemari es Anda ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_82fce82b-8448-4405-9abf-cdfafcc32d48_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Sharp Kirei II SJ-196ND-184Ltr-NewModel","2546142","2429000"," New Flower Door DesignExtra Big FreezerAg Nano DeodorizerLED LampBig Vegetable BoxTemperes Glass TrayLow Watt Low VoltSimpan makanan atau minuman agar tetap fresh higienis dan bersih dalam Sharp SJ 196 ND Lemari Es 2 Pintu yang mempunyai kapasitas penyimpanan dan freezer berukuran besar New Floral Door di desain terbaru dengan tambahan ornamen bunga yang menonjol memberikan nilai estetika yang lebih tinggi dalam rumah Tempered Glass Tray rak kaca dengan ketahanan dan tampilan yang lebih baik dibandingkan rak plastik biasa Direct Cooling System sistem pendinginan langsung yang memungkinkan waktu pendinginan relatif cepat dan makanan tidak kehilangan kesegarannya kulkas sharp kirei II dua pintu new Features Cooling System Fan Cooling SystemRefrigerant NON CFC TBADefrosting TBACapacity Capacity Gross Netto 184 Liter 160 LiterFreezer Gross Netto TBA LiterRefrigerator Gross Netto TBA LiterPower Source 220 240 VoltConsumption TBA WattDimensions W X H X D Depth 550 mmWidth 535 mmHeight 1275 mmBerat 30 Kg ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_bfe53159-7e25-4331-b83b-58afb8e2037b_451_600.jpg","Kulkas & Cooler Box "
"Kulkas Sharp Shine SJ-X185MG-FB/FR-166Ltr-NewModel-Magneglass","2546142","1849000"," SHARP KULKAS 1 PINTU SHINE MAGNEGLASS SERIESMODEL SJ X185MG FB FRDimensi L54 x P55 x T115 CmFlat Door with Magneglas Steel PlateTempered Glass Tray Direct Cooling System Low Voltage Full Insulation Washable Gasket Semi Automatic Defrost SystemSHINE SeriesInspired by diamond quality factors Terinspirasi dari berlian berkualitasFlat Door with Magneglas Steel PlateDesign terbaru dengan pintu datar yang glossy memberikan efek seperti kaca dengan penambahan ornamen bunga dan geometris memberikan nilai estetika tinggi di rumah Tempered Glass TrayTempered Glass Tray dapat menahan beban lebih banyak sehingga dapat dimanfaat secara maksimal Tegangan RendahHemat energi hemat biaya dan dapat beroperasi saat tegangan rendah 130V 240V Garansi Resmi SHARP ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_9a37522f-739e-4c2d-8592-b4e9bc523547_450_389.jpg","Kulkas & Cooler Box "
"Kulkas Sharp Shine SJ-X165MG-FR/FB-133Ltr-NewModel-Magneglass","2546142","1519000"," Body Color merah biru glass doorCooling System Direct Cooling SystemRefrigerant NON CFC TBADefrosting Semi AutoCapacity Gross Netto 133 128 literRefrigerator Gross Netto 113 109 literFreezer Gross Netto 20 19 literPOWER Source 220 240 Consumption TBADIMENSION W X H X D Depth 550 Width 535 Height 970Weight TBA SJ M165F SS TBLow Watt Low Volt 84wattDirect Cooling SystemFull InsulationTempered Glass TrayWashable GasketFresh Room ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_d91a3140-2d7b-420b-bbef-0896a9ab5032_348_422.jpg","Kulkas & Cooler Box "
"Kulkas Sharp Kirei II SJ-N181ND-166Ltr-MotifBunga","2546142","1799000"," SHARP New Kirei II Series SJ N181D FW merupakan kulkas 1 pintu yang didesain elegan sehingga dapat mempercantik ruang dapur Anda Kulkas ini memiliki rak tempered glass dan kapasitas 166 L Kulkas ini juga dilengkapi dengan fitur fitur menarik seperti direct cooling system low wattage and low voltage full insulation yaitu body yang lebih tebal untuk memastikan suhu tidak cepat berubah washable gasket karet pelapis pintu yang mudah dicabut dan dipasang dan semi automatic defrost system yaitu pencairan bunga es hanya dengan 1 tombol Rak tempered glassJumlah Pintu 1 pintuKapasitas 166 LDirect cooling system low wattage and low voltage full insulation washable gasket dan semi automatic defrost system ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_e5a77750-5405-4ce2-8a33-3b24236da588_338_600.jpg","Kulkas & Cooler Box "
"Kulkas Sharp Kirei II SJ-N166ND-133Ltr-MotifBunga","2546142","1519000"," KAPASITAS 133LDIMENSI WXDXH 50 X 550 X 100MMRAK TEMPERED GLASS TAHAN LAMAKULKAS SANGAT CEPAT DINGINNYASEHINGGA IKAN DAGING TETAP SEGARHEMAT LISTRIKPENAMPILAN SANGAT ELEGAN COCOKUNTUK TEMPAT YG SEMPITGARANSI COMPRESOR 5 TAHUN ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_838751f8-6538-481f-862f-29daa3f667fc_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo AQR-239FW/FS-208Ltr-Newmodel-Motif Bunga Sakura","2546142","2569000"," BARANG BARU DAN GARANSI RESMI AQUA SANYO SELAMA 7 TAHUNBasic SpecificationCooling System No FrostGrip Handle YaColor Flower Silver dan Flower WhiteFeatures1 Nano Ferrite Filterunit Dimensions WxDxH 525 x 585 x 1344Frequency 50Voltage 160Shelf Tray 1Ice Maker YaPacking WxDxH mm 560 x 625 x 1405Net Weight kg 32 5Gross Weight kg 36Vegetable Crisper YaContainer Loading 20FT 40FT 40HQ 36 76 130Features2 Garansi kompressor 7 tahunOn the market Yes ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_a83e3e52-9205-4817-bd21-95fd6dd234b3_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo AQR-D259FS/FW-228Ltr-NewModel-Motif Bunga Sakura","2546142","2849000"," BARANG BARU DAN GARANSI RESMI AQUA SANYO SELAMA 7 TAHUNBasic SpecificationCooling System No FrostGrip Handle YesColor Flower Silver dan Flower WhiteFeatures1 Nano Ferrite Filterunit Dimensions WxDxH 525x585x1532Frequency 50Voltage 160Shelf Tray 2Ice Maker YesPacking WxDxH mm 560x625x1590Net Weight kg 37Gross Weight kg 41Vegetable Crisper YesContainer Loading 20FT 40FT 40HQ 36 76 102Features2 Garansi Kompressor 7 tahunOn the market Yes ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_e0eba30b-904e-494b-8059-8e9913510485_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo AQR-D260S-203Ltr-NewModel","2546142","2449000"," BARANG BARU DAN GARANSI RESMI AQUA SANYO SELAMA 7 TAHUNBasic SpecificationCooling System No FrostGrip Handle YesColor SilverFeatures1 Nano Ferrite Filterunit Dimensions WxDxH 525x597x1531Frequency 50Voltage 160Shelf Tray 2Ice Maker YesPacking WxDxH mm 560x625x1590Net Weight kg 37Gross Weight kg 41Vegetable Crisper YesContainer Loading 20FT 40FT 40HQ 36 76 102Features2 Garansi Kompressor 7 tahunOn the market Yes ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_f7eff739-ba4c-4389-bc34-86b97bfbe81b_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo AQR-D240S-169Ltr-NewModel","2546142","2349000"," BARANG BARU DAN GARANSI RESMI AQUA SANYO SELAMA 7 TAHUNBasic SpecificationCooling System No FrostGrip Handle YaColor Flower Silver Flower WhiteFeatures1 Nano Ferrite Filterunit Dimensions WxDxH 525 x 585 x 1344Frequency 50Voltage 160Shelf Tray 1Ice Maker YaPacking WxDxH mm 560 x 625 x 1405Net Weight kg 32 5Gross Weight kg 36Vegetable Crisper YaContainer Loading 20FT 40FT 40HQ 36 76 130Features2 Garansi kompressor 7 tahunOn the market Yes ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_f52cade3-3984-4c38-8604-c38baa9ccd39_414_907.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo AQR-D270DS/LS-220Ltr-NewModel","2546142","2599000"," DETAIL Kaps 220 Liter Warna Dark Silver Dimensi LxPxT 54 x 60 x 153 cm Big Freezer Twisted Ice Kotak penyimpan Kosmetik Obat Carbon Deodorizer Lampu Led Rak Tempered Glass Multi Airflow Full Door Insulation Garansi Rersmi 7thn Kompressor ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_d506bb82-3478-4690-b8d5-246413586654_514_1048.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo Inverter AQR-D275R-220Ltr-GlassDoor","2546142","3149000"," BARANG BARU BERGARANSI RESMI MASIH SEGELPRODUCT AQUA AQR 275GARANSI 10 THN COMPRESSORSYSTEM INVERTERHEMAT LISTRIK HINGGA 40 PINTU TEMPERED GLASS KACAKapasitas 220 literArus listrik 0 8ASumber listrik 220V 50HzIsi zat pendingin 90gZat pendingin HFC 134aZat pengembang CyclopentaneDimensi produk L x P x T mm 540 x 605 x 1535 ","2","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_dbec5859-a03d-44db-a8dd-fd676f141eae_581_1032.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo AQR-D50F-Portable-Cocok untuk aprtemn","2546142","1399000"," BARANG BARU DAN GARANSI RESMI AQUA SANYO SELAMA 7 TAHUNBasic SpecificationCooling System Direct CoolingColor Silver and whiteKey Lock Tidak Adaunit Dimensions WxDxH 473x478x480Frequency 50 HzVoltage 220VShelf Tray Ada 1 Ice Maker Tidak AdaNet Weight kg 15Gross Weight kg 17Vegetable Crisper AdaCarton Box WxDxH 515x550x520Value Add Garansi Kompressor 7 TahunFeatures2 Table Top ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_6b65f3cd-9bd9-4356-bebe-d70141079968_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo AQR-D217S-178Ltr-BigFreezer","2546142","1799000"," BARANG BARU DAN GARANSI RESMI AQUA SANYO SELAMA 7 TAHUNBasic SpecificationCooling System ManualColor Silverunit Dimensions WxDxH 505x520x1285Frequency 50Voltage 220 240Shelf Tray 2Net Weight kg 22Gross Weight kg 24Features2 Garansi kompresor 7 tahunOn the market Yes ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_9348244e-9604-48ca-8cfd-f8b348f2656b_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo AQR-187S-153Ltr-BigFreezer","2546142","1549000"," BARANG BARU DAN GARANSI RESMI AQUA SANYO SELAMA 7 TAHUN Basic Specification Cooling System Direct Cooling Grip Handle No Color Silver Key Lock No unit Dimensions WxDxH 505 520 1135 Frequency 50Hz Voltage 220V Shelf Tray 1 Ice Maker No Value Add Garansi Kompressor 7 Tahun On the market Yes ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_97e03c71-4f72-447a-9038-4f0a4257f37f_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo AQR-D190S-162Ltr-NewModel","2546142","1529000"," AQUA Kulkas 1 Pintu AQR D190 S Merupakan kulkas satu pintu dengan model simpel yang dibuat dengan lapisan metal yang tahan karat Kulkas ini memiliki lebar body yang dapat memuat hingga 4 botol besar dengan masing masing kapasitas 1 5 liter Teknologi Push Here yang diciptakan berfungsi sebagai penahan suhu udara didalam kulkas agar tidak terjadi perpindahan panas sehingga udara dingin didalam kulkas tidak keluar dan proses pendinginan akan maksimal Freezer DrawerAqua Kulkas 1 Pintu AQR D190 S memiliki fitur Freezer Drawer untuk mempertahankan kapasitas ruang yang lebih besar dan mempermudah menarik keluar makanan atau air beku dari dalam freezer Bottom Dry StorageDengan ruang tambahan di sisi bawah kulkas ini dapat menyimpan beberapa bahan makanan mentah yang tidak memerlukan suhu dingin Tempered Glass TrayBagian dalam kulkas dilengkapi dengan tray kaca yang mudah dibersihkan dan tahan lama Bigger CrisperDengan ruang yang luas kulkas ini dapat menjaga makanan dan sayuran agar tetap segar Detail Low Voltage 160 V Door Material PCM Cooling System Direct Cooling Defrost Method Manual Tray 2 Pcs Tempered Glass Power Consumption Watt 80 Watt Loading Q ty 20FT 40FT 40HQ 40 88 176 Dimensions 48 6 x 55 4 x 126 cm Weight 27kg ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_048f9379-47a5-4cc4-8c1a-2edc0d652b19_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo AQR-179FS/FW-140Ltr-Flower sakura","2546142","1499000"," Solusi untuk anak kost atau yang sudah berumah tangga kulkas imut tapi muat banyak tinggi sekitar 100 cm kurang Cooling System ManualColor SilverDimensi WxDxH 50 x 50 x104 cmShelf Tray 2Kapasitas 140 literNet Weight 22 kgGross Weight 24 kgGaransi kompresor 7 tahunKeunggulan Chiller Room Bagian chiller dapat memperpanjang kesegaran ikan daging dan makanan lainnya Garansi 7 Tahun Garansi lebih lama dari 5 tahun menjadi 7 tahun Top Table Top table dapat di taruh vas bunga dan gelas Big Capacity Rak yang besar dapat memuat buah buahan dan sayuran lebih banyak ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_6a0f7380-a9c5-44a1-8319-cf510f47b484_700_700.jpg","Kulkas & Cooler Box "
"Kulkas Aqua Sanyo AQR-179S-140Ltr","2546142","1439000"," Solusi untuk anak kost atau yang sudah berumah tangga kulkas imut tapi muat banyak tinggi sekitar 100 cm kurang Cooling System ManualColor SilverDimensi WxDxH 50 x 50 x104 cmShelf Tray 2Kapasitas 140 literNet Weight 22 kgGross Weight 24 kgGaransi kompresor 7 tahunKeunggulan Chiller Room Bagian chiller dapat memperpanjang kesegaran ikan daging dan makanan lainnya Garansi 7 Tahun Garansi lebih lama dari 5 tahun menjadi 7 tahun Top Table Top table dapat di taruh vas bunga dan gelas Big Capacity Rak yang besar dapat memuat buah buahan dan sayuran lebih banyak ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_0297d136-42df-4ac4-b4eb-0ff5bc8d472e_450_600.jpg","Kulkas & Cooler Box "
"Mesin Cuci Front Loading Samsung WW-70J4233KW-7KG","2546142","4399000"," SPESIFIKASIWW70J4233KWQuick wash YesBrand SamsungSmartCheck YesKapasitas 7 0 KgSpin Speed 1200 RpmType Load Front LoadTeknology Digital InverterNet Dimensions WxHxD 600x850x550 mm ","10","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_76a707bb-de78-48b6-81ce-d7856f6d8258_600_400.jpg","Laundry Lainnya "
"Dryer-Mesin-Pengering-Gas-Laundry-SpeedQueen-LGS37","2546142","11990000"," Spesifikasi Model LGS37AWF3022Model number for communication LGS37AWControl Location Front Rear RearElectric GasAPPEARANCEColor WhiteCylinder Material Galvanize with white paintedSecured Lint Filter Galvanized SteelCylinder Light NoReversible Door YesDIMENSIONSHeight mm 1092Width mm 683Depth mm 711Shipping Weight 73 kgDrum Capacity 10 5 kgDoor opening 1913 cm2Work Surface Height 914 mmPOWERElectrical Requirements 220V 240V 50 1Breaker Size 10 AmpFull Load AMPs 3 7 AmpElectric Heating Wattage Motor Size 1 3 HPOPERATIONSPreset Cycles 3AGENCY APPROVALSNone ADDITIONAL INFORMATIONAutomatic Dry Cycles YesMultiple Vent Options YesHeavy Duty 220 cfm Exhaust Fan YesQuiet Efficient Blower YesAdjustable End of Cycle Buzzer NoExtended Tumble YesADA Compliant OptionalFavorite Cycles YesTime Remaining Display NoTemperature Selections 3Moisture Sensor NoAnti Wrinkle YesEcoDry NoWARRANTY1 Year on all parts and labour ","10","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_8866292d-4c3c-496a-ab06-eb88fb6e27a3_700_948.jpg","Laundry Lainnya "
